train/total_loss,train/l_absa,train/l_rec,train/mse_loss,train/alpha,train/beta,train/lr,step
0.7734375,0.90234375,0.5390625,0.0673828125,0.7133265925176946,0.42250758341759354,8.100552077123271e-05,8860
0.640625,0.59375,0.53515625,0.07470703125,0.713164812942366,0.42268958543983826,8.098336985974382e-05,8865
0.231842041015625,0.53125,0.0,0.072265625,0.7130030333670374,0.422871587462083,8.09501249774305e-05,8870
0.083648681640625,0.181640625,0.0,0.06982421875,0.7128412537917088,0.4230535894843276,8.09279493894707e-05,8875
0.7890625,0.2412109375,0.953125,0.0732421875,0.7126794742163802,0.4232355915065723,8.089466752557567e-05,8880
0.734375,0.43359375,0.76171875,0.07275390625,0.7125176946410515,0.423417593528817,8.087246730532259e-05,8885
0.2109375,0.482421875,0.0,0.068359375,0.7123559150657229,0.42359959555106164,8.08391485261491e-05,8890
0.7578125,0.484375,0.76171875,0.068359375,0.7121941354903942,0.42378159757330636,8.08169237178295e-05,8895
0.2734375,0.361328125,0.16015625,0.068359375,0.7120323559150656,0.4239635995955511,8.078356808975439e-05,8900
1.2734375,0.66015625,1.390625,0.064453125,0.711870576339737,0.4241456016177958,8.076131873764391e-05,8905
0.087493896484375,0.1904296875,0.0,0.0693359375,0.7117087967644085,0.4243276036400404,8.072792632711742e-05,8910
0.458984375,0.349609375,0.427734375,0.064453125,0.7115470171890799,0.4245096056622851,8.070565247554067e-05,8915
0.796875,0.404296875,0.8671875,0.06298828125,0.7113852376137513,0.42469160768452985,8.067222334908631e-05,8920
0.328125,0.095703125,0.39453125,0.06494140625,0.7112234580384227,0.42487360970677457,8.064992504241672e-05,8925
1.1171875,0.5859375,1.2109375,0.06591796875,0.7110616784630941,0.4250556117290192,8.061645926663113e-05,8930
0.5078125,0.3125,0.515625,0.0654296875,0.7108998988877654,0.4252376137512639,8.05941365492908e-05,8935
0.369140625,0.54296875,0.18359375,0.06689453125,0.7107381193124368,0.4254196157735086,8.056063419084367e-05,8940
0.85546875,0.0693359375,1.1484375,0.068359375,0.7105763397371081,0.42560161779575334,8.053828710730334e-05,8945
0.311676025390625,0.71484375,0.0,0.06982421875,0.7104145601617795,0.42578361981799795,8.050474823293721e-05,8950
0.546875,0.3515625,0.546875,0.0703125,0.7102527805864509,0.42596562184024267,8.048237682771617e-05,8955
0.66015625,0.42578125,0.6640625,0.07470703125,0.7100910010111223,0.4261476238624874,8.044880150424634e-05,8960
0.65234375,0.51953125,0.59375,0.0703125,0.7099292214357937,0.4263296258847321,8.042640582191236e-05,8965
0.96875,0.51171875,1.046875,0.06689453125,0.7097674418604651,0.42651162790697683,8.039279411622673e-05,8970
0.8046875,1.046875,0.4921875,0.06689453125,0.7096056622851366,0.42669362992922144,8.037037420139591e-05,8975
0.9609375,0.30859375,1.15625,0.06640625,0.7094438827098078,0.42687563195146616,8.033672618045485e-05,8980
0.30859375,0.1357421875,0.34375,0.0673828125,0.7092821031344793,0.42705763397371077,8.031428207779158e-05,8985
0.80859375,0.283203125,0.9609375,0.0654296875,0.7091203235591506,0.4272396359959555,8.028059780862783e-05,8990
1.0859375,0.5390625,1.1875,0.0654296875,0.708958543983822,0.4274216380182002,8.025812956284467e-05,8995
0.088531494140625,0.1923828125,0.0,0.06494140625,0.7087967644084934,0.42760364004044493,8.022440911256319e-05,9000
0.59765625,0.33203125,0.6328125,0.0673828125,0.7086349848331648,0.42778564206268954,8.020191676842082e-05,9005
1.0546875,0.294921875,1.296875,0.06884765625,0.7084732052578362,0.42796764408493426,8.016816020419862e-05,9010
0.4609375,0.55859375,0.3046875,0.06640625,0.7083114256825076,0.428149646107179,8.014564380650569e-05,9015
1.0546875,0.5859375,1.1171875,0.068359375,0.708149646107179,0.4283316481294237,8.011185119559176e-05,9020
0.7734375,0.51953125,0.76953125,0.0693359375,0.7079878665318504,0.4285136501516683,8.00893107892049e-05,9025
0.321380615234375,0.734375,0.0,0.0693359375,0.7078260869565217,0.42869565217391303,8.005548219891999e-05,9030
0.55078125,0.166015625,0.66796875,0.0654296875,0.707664307381193,0.42887765419615775,8.00329178287436e-05,9035
0.578125,0.8828125,0.267578125,0.0703125,0.7075025278058644,0.4290596562184025,7.999905332648019e-05,9040
1.1328125,1.21875,0.84375,0.06591796875,0.7073407482305358,0.4292416582406472,7.997646503746646e-05,9045
0.296875,0.314453125,0.220703125,0.068359375,0.7071789686552072,0.4294236602628918,7.994256469068854e-05,9050
1.1171875,0.66015625,1.1640625,0.06591796875,0.7070171890798786,0.4296056622851365,7.991995252783725e-05,9055
1.078125,0.90625,0.96484375,0.06982421875,0.7068554095045501,0.42978766430738125,7.988601640408024e-05,9060
0.22821044921875,0.515625,0.0,0.0654296875,0.7066936299292215,0.42996966632962597,7.986338041243879e-05,9065
0.2314453125,0.44921875,0.0439453125,0.06640625,0.7065318503538929,0.4301516683518706,7.982940857930938e-05,9070
1.0859375,1.0625,0.87109375,0.068359375,0.7063700707785642,0.4303336703741153,7.98067488039726e-05,9075
0.78515625,0.35546875,0.8828125,0.06591796875,0.7062082912032356,0.4305156723963599,7.97727413291486e-05,9080
0.396484375,0.1455078125,0.46484375,0.0673828125,0.7060465116279069,0.4306976744186046,7.975005781525875e-05,9085
0.427734375,0.48046875,0.302734375,0.06689453125,0.7058847320525783,0.43087967644084935,7.971601476648898e-05,9090
0.85546875,0.228515625,1.0625,0.06640625,0.7057229524772497,0.43106167846309407,7.969330755923555e-05,9095
0.14495849609375,0.322265625,0.0,0.06298828125,0.7055611729019211,0.4312436804853387,7.965922900433973e-05,9100
0.671875,0.75390625,0.48046875,0.06591796875,0.7053993933265925,0.4314256825075834,7.963649814895945e-05,9105
0.66796875,0.7578125,0.47265625,0.068359375,0.7052376137512639,0.4316076845298281,7.960238415582799e-05,9110
0.12872314453125,0.283203125,0.0,0.06640625,0.7050758341759353,0.43178968655207284,7.957962969760469e-05,9115
1.0234375,0.61328125,1.0703125,0.06787109375,0.7049140546006066,0.43197168857431756,7.954548033419864e-05,9120
0.671875,0.51171875,0.62890625,0.06396484375,0.704752275025278,0.43215369059656217,7.95227023184632e-05,9125
0.6796875,0.6015625,0.5859375,0.06689453125,0.7045904954499493,0.4323356926188069,7.948851765281401e-05,9130
0.188232421875,0.419921875,0.0,0.06591796875,0.7044287158746207,0.4325176946410516,7.946571612494417e-05,9135
0.363922119140625,0.82421875,0.0,0.06494140625,0.7042669362992922,0.43269969666329633,7.943149622515373e-05,9140
0.7421875,0.35546875,0.8203125,0.0703125,0.7041051567239636,0.43288169868554094,7.940867123057416e-05,9145
0.69921875,0.42578125,0.72265625,0.062255859375,0.703943377148635,0.43306370070778566,7.937441616481442e-05,9150
0.60546875,0.10693359375,0.78515625,0.0654296875,0.7037815975733064,0.4332457027300304,7.935156774899646e-05,9155
0.470703125,0.07177734375,0.6171875,0.06396484375,0.7036198179979778,0.4334277047522751,7.931727758550954e-05,9160
0.20977783203125,0.46875,0.0,0.06640625,0.7034580384226492,0.4336097067745197,7.929440579397124e-05,9165
0.1220703125,0.13671875,0.0791015625,0.0673828125,0.7032962588473205,0.43379170879676443,7.926008060106911e-05,9170
0.98828125,0.62890625,1.0078125,0.06640625,0.7031344792719919,0.43397371081900904,7.923718547937506e-05,9175
0.114898681640625,0.25,0.0,0.06494140625,0.7029726996966632,0.43415571284125376,7.92028253254395e-05,9180
0.353515625,0.33203125,0.2890625,0.06787109375,0.7028109201213346,0.4343377148634985,7.917990691920078e-05,9185
0.9296875,0.11474609375,1.2421875,0.068359375,0.702649140546006,0.4345197168857432,7.914551187268323e-05,9190
0.25738525390625,0.57421875,0.0,0.07373046875,0.7024873609706774,0.4347017189079879,7.912257022755732e-05,9195
0.21624755859375,0.48046875,0.0,0.07275390625,0.7023255813953488,0.43488372093023253,7.90881403569787e-05,9200
0.396484375,0.205078125,0.427734375,0.06787109375,0.7021638018200203,0.43506572295247725,7.906517551866936e-05,9205
0.51171875,0.365234375,0.48828125,0.0673828125,0.7020020222446917,0.435247724974722,7.903071089261998e-05,9210
0.53125,0.4765625,0.453125,0.0673828125,0.701840242669363,0.4354297269969667,7.900772290687717e-05,9215
0.2412109375,0.5390625,0.0,0.068359375,0.7016784630940344,0.4356117290192113,7.897322359401657e-05,9220
0.149017333984375,0.326171875,0.0,0.064453125,0.7015166835187057,0.435793731041456,7.895021250663639e-05,9225
1.265625,0.08349609375,1.7421875,0.06396484375,0.7013549039433771,0.43597573306370074,7.891567857569326e-05,9230
0.159912109375,0.3515625,0.0,0.06591796875,0.7011931243680485,0.43615773508594546,7.88926444325178e-05,9235
0.93359375,0.4375,1.046875,0.06640625,0.7010313447927199,0.4363397371081901,7.885807595228973e-05,9240
0.087005615234375,0.1845703125,0.0,0.064453125,0.7008695652173913,0.4365217391304348,7.883501879920702e-05,9245
0.984375,1.03125,0.75,0.0634765625,0.7007077856420627,0.4367037411526795,7.880041583856048e-05,9250
0.2890625,0.19921875,0.27734375,0.0703125,0.7005460060667341,0.43688574317492423,7.877733572150441e-05,9255
0.237152099609375,0.52734375,0.0,0.06689453125,0.7003842264914055,0.43706774519716884,7.874269834937452e-05,9260
0.71875,0.31640625,0.8125,0.06787109375,0.7002224469160768,0.43724974721941356,7.87195953143247e-05,9265
0.23974609375,0.53125,0.0,0.0732421875,0.7000606673407481,0.4374317492416583,7.868492359971518e-05,9270
0.7421875,0.10595703125,0.98046875,0.064453125,0.6998988877654195,0.4376137512639029,7.866179769269687e-05,9275
0.419921875,0.32421875,0.388671875,0.0634765625,0.6997371081900909,0.4377957532861476,7.862709170467981e-05,9280
0.51171875,0.1455078125,0.62890625,0.06640625,0.6995753286147623,0.43797775530839234,7.860394297176387e-05,9285
0.412109375,0.61328125,0.1962890625,0.06494140625,0.6994135490394338,0.43815975733063706,7.856920277947968e-05,9290
1.1015625,0.8203125,1.046875,0.06298828125,0.6992517694641052,0.43834175935288167,7.854603126678243e-05,9295
1.0234375,0.640625,1.046875,0.0673828125,0.6990899898887766,0.4385237613751264,7.851125693943961e-05,9300
0.18658447265625,0.41015625,0.0,0.06884765625,0.698928210313448,0.4387057633973711,7.848806269312277e-05,9305
0.359375,0.314453125,0.306640625,0.0712890625,0.6987664307381193,0.4388877654196158,7.845325429999784e-05,9310
0.89453125,0.3046875,1.078125,0.068359375,0.6986046511627907,0.43906976744186044,7.843003736626837e-05,9315
0.187835693359375,0.412109375,0.0,0.07177734375,0.698442871587462,0.43925176946410516,7.839519497670577e-05,9320
0.466796875,0.6171875,0.26953125,0.06787109375,0.6982810920121334,0.4394337714863499,7.837195540181586e-05,9325
0.1328125,0.287109375,0.0,0.068359375,0.6981193124368048,0.4396157735085946,7.833707908522768e-05,9330
0.16473388671875,0.359375,0.0,0.0654296875,0.6979575328614762,0.4397977755308392,7.831381691547463e-05,9335
1.1796875,0.8203125,1.15625,0.068359375,0.6977957532861476,0.43997977755308393,7.827890674134059e-05,9340
0.5078125,0.55078125,0.373046875,0.072265625,0.697633973710819,0.44016177957532865,7.825562202306671e-05,9345
0.6796875,0.35546875,0.73828125,0.07080078125,0.6974721941354904,0.44034378159757337,7.822067806093399e-05,9350
0.80078125,0.220703125,0.99609375,0.0712890625,0.6973104145601617,0.440525783619818,7.819737084052647e-05,9355
0.68359375,0.6875,0.53515625,0.0693359375,0.6971486349848331,0.4407077856420627,7.81623931600095e-05,9360
0.50390625,0.3125,0.515625,0.06591796875,0.6969868554095044,0.4408897876643074,7.813906348390046e-05,9365
0.26885986328125,0.59375,0.0,0.0712890625,0.6968250758341759,0.44107178968655203,7.810405215468092e-05,9370
0.478515625,0.279296875,0.5,0.07275390625,0.6966632962588473,0.44125379170879675,7.808070006934707e-05,9375
0.66796875,0.1181640625,0.875,0.06884765625,0.6965015166835187,0.44143579373104147,7.804565516117363e-05,9380
0.5546875,0.51171875,0.458984375,0.06982421875,0.6963397371081901,0.4416177957532862,7.802228071313646e-05,9385
0.8125,0.5078125,0.828125,0.0693359375,0.6961779575328615,0.4417997977755308,7.79872022958247e-05,9390
0.953125,0.341796875,1.140625,0.06884765625,0.6960161779575329,0.4419817997977755,7.796380553165014e-05,9395
0.92578125,0.671875,0.89453125,0.06591796875,0.6958543983822043,0.44216380182002024,7.792869367508243e-05,9400
0.703125,0.12451171875,0.921875,0.06298828125,0.6956926188068756,0.44234580384226496,7.790527464138093e-05,9405
0.6484375,0.169921875,0.81640625,0.06396484375,0.695530839231547,0.44252780586450957,7.787012941550616e-05,9410
0.546875,0.48046875,0.470703125,0.0654296875,0.6953690596562183,0.4427098078867543,7.784668815893256e-05,9415
0.74609375,0.0693359375,1.015625,0.0654296875,0.6952072800808897,0.442891809908999,7.781150963376618e-05,9420
1.0703125,0.54296875,1.1796875,0.064453125,0.6950455005055611,0.44307381193124373,7.778804620101954e-05,9425
1.0546875,0.5390625,1.1640625,0.06640625,0.6948837209302325,0.44325581395348845,7.775283444664329e-05,9430
1.1484375,0.76171875,1.15625,0.0634765625,0.694721941354904,0.44343781597573306,7.772934888446686e-05,9435
0.161041259765625,0.34765625,0.0,0.0673828125,0.6945601617795754,0.4436198179979778,7.769410397102875e-05,9440
0.399566650390625,0.8828125,0.0,0.06982421875,0.6943983822042468,0.4438018200202225,7.767059632620984e-05,9445
0.6640625,0.85546875,0.3984375,0.06884765625,0.6942366026289181,0.4439838220424671,7.763531832392386e-05,9450
0.75,0.466796875,0.7734375,0.064453125,0.6940748230535895,0.44416582406471183,7.761178864329386e-05,9455
0.419921875,0.2470703125,0.439453125,0.06591796875,0.6939130434782608,0.44434782608695655,7.757647762243993e-05,9460
0.275390625,0.1337890625,0.3046875,0.0634765625,0.6937512639029322,0.44452982810920116,7.755292595287405e-05,9465
0.104644775390625,0.220703125,0.0,0.06494140625,0.6935894843276036,0.4447118301314459,7.751758198379793e-05,9470
0.494140625,0.23046875,0.55859375,0.0673828125,0.693427704752275,0.4448938321536906,7.74940083722152e-05,9475
0.84375,0.244140625,1.046875,0.06396484375,0.6932659251769464,0.4450758341759353,7.745863152532822e-05,9480
0.24609375,0.06494140625,0.302734375,0.064453125,0.6931041456016178,0.44525783619817993,7.743503601869139e-05,9485
0.68359375,0.06884765625,0.9296875,0.06787109375,0.6929423660262892,0.44543983822042466,7.739962636447042e-05,9490
0.35546875,0.0732421875,0.45703125,0.06591796875,0.6927805864509605,0.4456218402426694,7.737600900978585e-05,9495
0.59375,0.71875,0.3828125,0.06640625,0.6926188068756319,0.4458038422649141,7.73405666187731e-05,9500
1.1484375,0.51171875,1.3203125,0.0625,0.6924570273003032,0.4459858442871588,7.731692746309072e-05,9505
0.274017333984375,0.59765625,0.0,0.064453125,0.6922952477249746,0.4461678463094034,7.728145240589361e-05,9510
0.221588134765625,0.48046875,0.0,0.0673828125,0.692133468149646,0.44634984833164815,7.725779149630671e-05,9515
0.080657958984375,0.1650390625,0.0,0.0693359375,0.6919716885743175,0.44653185035389287,7.722228384359777e-05,9520
1.109375,1.1171875,0.87109375,0.06494140625,0.6918099089989889,0.4467138523761376,7.7198601227243e-05,9525
0.72265625,1.203125,0.25390625,0.06787109375,0.6916481294236603,0.4468958543983822,7.716306104975967e-05,9530
0.51953125,0.271484375,0.5625,0.0703125,0.6914863498483317,0.4470778564206269,7.713935677381699e-05,9535
0.71875,0.294921875,0.8359375,0.06591796875,0.6913245702730031,0.44725985844287164,7.710378414236147e-05,9540
0.76171875,0.46484375,0.7890625,0.06396484375,0.6911627906976744,0.44744186046511625,7.708005825405391e-05,9545
0.321044921875,0.703125,0.0,0.06591796875,0.6910010111223458,0.44762386248736097,7.704445323949314e-05,9550
0.62109375,0.5078125,0.55859375,0.064453125,0.6908392315470171,0.4478058645096057,7.70207057860868e-05,9555
0.828125,0.5078125,0.859375,0.06298828125,0.6906774519716885,0.4479878665318503,7.698506845935216e-05,9560
0.25860595703125,0.5625,0.0,0.06640625,0.6905156723963599,0.448169868554095,7.696129948815611e-05,9565
0.7109375,0.142578125,0.92578125,0.06689453125,0.6903538928210313,0.44835187057633974,7.692562992024341e-05,9570
0.9453125,0.361328125,1.125,0.0654296875,0.6901921132457027,0.44853387259858446,7.69018394786096e-05,9575
1.25,0.3828125,1.546875,0.06591796875,0.6900303336703741,0.4487158746208292,7.686613774057881e-05,9580
0.19427490234375,0.41796875,0.0,0.06787109375,0.6898685540950455,0.4488978766430738,7.684232587590194e-05,9585
0.138275146484375,0.29296875,0.0,0.064453125,0.6897067745197168,0.4490798786653185,7.680659203887716e-05,9590
0.65625,0.232421875,0.7890625,0.0634765625,0.6895449949443883,0.44926188068756323,7.678275879859466e-05,9595
0.17608642578125,0.37890625,0.0,0.0615234375,0.6893832153690596,0.44944388270980795,7.674699293376396e-05,9600
0.158599853515625,0.33984375,0.0,0.0625,0.689221435793731,0.44962588473205256,7.672313836535578e-05,9605
0.396881103515625,0.8671875,0.0,0.0625,0.6890596562184024,0.4498078867542973,7.668734054397096e-05,9610
0.65234375,0.2353515625,0.78125,0.064453125,0.6888978766430738,0.449989888776542,7.666346469495958e-05,9615
1.203125,0.8359375,1.1875,0.064453125,0.6887360970677452,0.4501718907987867,7.662763498833619e-05,9620
0.65625,0.38671875,0.6875,0.06884765625,0.6885743174924166,0.45035389282103133,7.660373790628643e-05,9625
1.0390625,0.78125,0.98828125,0.06396484375,0.688412537917088,0.45053589484327605,7.65678763858035e-05,9630
1.0,0.74609375,0.9609375,0.06884765625,0.6882507583417594,0.4507178968655208,7.654395811832256e-05,9635
0.313873291015625,0.6796875,0.0,0.072265625,0.6880889787664307,0.4508998988877654,7.650806485542249e-05,9640
0.5703125,0.2490234375,0.65234375,0.0654296875,0.6879271991911021,0.4510819009100101,7.648412545015971e-05,9645
0.47265625,0.3125,0.474609375,0.06591796875,0.6877654196157734,0.4512639029322548,7.644820051634812e-05,9650
0.256500244140625,0.5546875,0.0,0.06494140625,0.6876036400404448,0.45144590495449954,7.642424002099502e-05,9655
0.11700439453125,0.244140625,0.0,0.06640625,0.6874418604651162,0.45162790697674415,7.638828348784068e-05,9660
0.82421875,0.22265625,1.0390625,0.0654296875,0.6872800808897876,0.4518099089989889,7.63643019501307e-05,9665
0.490234375,0.07275390625,0.65625,0.064453125,0.6871183013144591,0.4519919110212336,7.632831388926529e-05,9670
0.171051025390625,0.36328125,0.0,0.06982421875,0.6869565217391305,0.4521739130434783,7.630431135697387e-05,9675
